mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,support,width_cells,biome,rationale,prior_nearest_distance_squared,prior_nearest_ties,previous_proposal,patch,category
1551,2524,94848,229632,94976,229760,0/0/0/0,T550,D+,5,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T550,197,ordinary_land
1552,2524,94976,229632,95104,229760,0/0/0/0,T550,D+,4,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T550,197,ordinary_land
1552,2525,94976,229760,95104,229888,0/0/0/0,T550,D+,5,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T550,197,ordinary_land
1553,2525,95104,229760,95232,229888,0/0/0/0,T550,D+,4,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T550,197,ordinary_land
1553,2526,95104,229888,95232,230016,0/0/0/0,T550,D+,5,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T550,197,ordinary_land
1554,2526,95232,229888,95360,230016,0/0/0/0,T550,D+,4,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T550,197,ordinary_land
1554,2527,95232,230016,95360,230144,0/0/0/0,T556,D+,5,farHaradVolcano,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T556,197,ordinary_land
1100,2572,37120,235776,37248,235904,0/0/0/0,T563,D-,5,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T563,200,ordinary_land
1101,2572,37248,235776,37376,235904,0/0/0/0,T552,D-+V,5,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T552,200,ordinary_land
1102,2572,37376,235776,37504,235904,0/0/0/0,T552,D-+V,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",8,,T552,200,ordinary_land
1103,2572,37504,235776,37632,235904,0/0/0/0,T552,D-,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T552,200,ordinary_land
1099,2573,36992,235904,37120,236032,0/0/0/0,T563,D-,5,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T563,200,ordinary_land
1100,2573,37120,235904,37248,236032,0/0/0/0,T563,D-,5,haradMountains,no nearby map transition,4,,T563,200,ordinary_land
1101,2573,37248,235904,37376,236032,0/0/0/0,T552,D-+V,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T552,200,ordinary_land
1102,2573,37376,235904,37504,236032,0/0/0/0,T552,D-+V,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T552,200,ordinary_land
1098,2574,36864,236032,36992,236160,0/0/0/0,T563,D-,5,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T563,200,ordinary_land
1099,2574,36992,236032,37120,236160,0/0/0/0,T563,D-,5,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T563,200,ordinary_land
1100,2574,37120,236032,37248,236160,0/0/0/0,T563,D-,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T563,200,ordinary_land
1101,2574,37248,236032,37376,236160,0/0/0/0,T552,D-+V,4,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T552,200,ordinary_land
1102,2574,37376,236032,37504,236160,0/0/0/0,T552,V,7,haradMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T552,200,ordinary_land
1010,2586,25600,237568,25728,237696,0/0/0/0,T562,D++H,5,haradMountains,no nearby map transition,1,T560|T562,T562,204,ordinary_land
1011,2586,25728,237568,25856,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,2,,T562,204,ordinary_land
1012,2586,25856,237568,25984,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,4,,T562,204,ordinary_land
1013,2586,25984,237568,26112,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,4,,T562,204,ordinary_land
1014,2586,26112,237568,26240,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,4,,T562,204,ordinary_land
1015,2586,26240,237568,26368,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,2,,T562,204,ordinary_land
1016,2586,26368,237568,26496,237696,0/0/0/0,T562,H,7,haradMountains,no nearby map transition,1,,T562,204,ordinary_land
1011,2587,25728,237696,25856,237824,0/0/0/0,T562,D+,5,haradMountains,no nearby map transition,1,,T562,204,ordinary_land
1114,2647,38912,245376,39040,245504,0/0/0/0,T568,D-+V,4,haradMountains,no nearby map transition,1,,T568,205,ordinary_land
1115,2647,39040,245376,39168,245504,0/0/0/0,T568,D-,4,haradMountains,no nearby map transition,4,,T568,205,ordinary_land
1114,2648,38912,245504,39040,245632,0/0/0/0,T577,D-+V,4,haradMountains,no nearby map transition,1,,T577,205,ordinary_land
1115,2648,39040,245504,39168,245632,0/0/0/0,T577,D-,4,haradMountains,no nearby map transition,4,,T577,205,ordinary_land
1116,2648,39168,245504,39296,245632,0/0/0/0,T577,D-,5,haradMountains,no nearby map transition,9,,T577,205,ordinary_land
1115,2649,39040,245632,39168,245760,0/0/0/0,T577,D-,5,haradMountains,no nearby map transition,4,,T577,205,ordinary_land
1125,2653,40320,246144,40448,246272,0/0/0/0,T568,D-+V,4,haradMountains,no nearby map transition,1,T568|T577,T568,206,ordinary_land
1253,2765,56704,260480,56832,260608,0/0/0/0,T579,H,8,farHaradJungleMountains,no nearby map transition,9,,T579,211,ordinary_land
1254,2765,56832,260480,56960,260608,0/0/0/0,T579,D-+H,5,farHaradJungleMountains,no nearby map transition,4,,T579,211,ordinary_land
1255,2765,56960,260480,57088,260608,0/0/0/0,T579,D-+H,5,farHaradJungleMountains,no nearby map transition,1,,T579,211,ordinary_land
1465,2807,83840,265856,83968,265984,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,212,ordinary_land
1466,2807,83968,265856,84096,265984,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,212,ordinary_land
1467,2807,84096,265856,84224,265984,0/0/0/0,T582,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,212,ordinary_land
1468,2807,84224,265856,84352,265984,0/0/0/0,T582,D++V,2,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,212,ordinary_land
1469,2807,84352,265856,84480,265984,0/0/0/0,T584,D++V,1,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,212,ordinary_land
1466,2808,83968,265984,84096,266112,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,212,ordinary_land
1467,2808,84096,265984,84224,266112,0/0/0/0,T582,junction,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,212,ordinary_land
1468,2808,84224,265984,84352,266112,0/0/0/0,T584,junction,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,T582|T584,T584,212,ordinary_land
1469,2808,84352,265984,84480,266112,0/0/0/0,T584,junction,2,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,212,ordinary_land
1467,2809,84096,266112,84224,266240,0/0/0/0,T584,junction,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,T582|T584,T584,212,ordinary_land
1468,2809,84224,266112,84352,266240,0/0/0/0,T584,junction,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T584,212,ordinary_land
1469,2809,84352,266112,84480,266240,0/0/0/0,T584,junction,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,212,ordinary_land
1468,2810,84224,266240,84352,266368,0/0/0/0,T584,D++V,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T584,212,ordinary_land
1469,2810,84352,266240,84480,266368,0/0/0/0,T584,D++V,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,212,ordinary_land
1468,2811,84224,266368,84352,266496,0/0/0/0,T588,V,8,farHaradJungleMountains,no nearby map transition,4,,T588,212,ordinary_land
1469,2811,84352,266368,84480,266496,0/0/0/0,T588,D++D-+V,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,212,ordinary_land
1468,2812,84224,266496,84352,266624,0/0/0/0,T588,D-+V,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T588,212,ordinary_land
1469,2812,84352,266496,84480,266624,0/0/0/0,T588,V,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,212,ordinary_land
1467,2813,84096,266624,84224,266752,0/0/0/0,T588,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T588,212,ordinary_land
1468,2813,84224,266624,84352,266752,0/0/0/0,T588,V,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T588,212,ordinary_land
1469,2813,84352,266624,84480,266752,0/0/0/0,T588,V,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,212,ordinary_land
1468,2814,84224,266752,84352,266880,0/0/0/0,T588,V,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,212,ordinary_land
1469,2814,84352,266752,84480,266880,0/0/0/0,T588,V,8,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,212,ordinary_land
1536,2810,92928,266240,93056,266368,0/0/0/0,T584,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,213,ordinary_land
1450,2811,81920,266368,82048,266496,0/0/0/0,T582,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,214,ordinary_land
1535,2811,92800,266368,92928,266496,0/0/0/0,T584,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,215,ordinary_land
1449,2812,81792,266496,81920,266624,0/0/0/0,T582,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,216,ordinary_land
1534,2812,92672,266496,92800,266624,0/0/0/0,T584,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,217,ordinary_land
1423,2813,78464,266624,78592,266752,0/0/0/0,T582,D+,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,218,ordinary_land
1424,2813,78592,266624,78720,266752,0/0/0/0,T582,D+,4,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,218,ordinary_land
1424,2814,78592,266752,78720,266880,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,218,ordinary_land
1425,2814,78720,266752,78848,266880,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,218,ordinary_land
1425,2815,78720,266880,78848,267008,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T582,218,ordinary_land
1426,2815,78848,266880,78976,267008,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,218,ordinary_land
1426,2816,78848,267008,78976,267136,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,218,ordinary_land
1427,2816,78976,267008,79104,267136,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,218,ordinary_land
1427,2817,78976,267136,79104,267264,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,218,ordinary_land
1437,2813,80256,266624,80384,266752,0/0/0/0,T582,D+,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,219,ordinary_land
1438,2813,80384,266624,80512,266752,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,219,ordinary_land
1439,2813,80512,266624,80640,266752,0/0/0/0,T582,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T582,219,ordinary_land
1438,2814,80384,266752,80512,266880,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,219,ordinary_land
1439,2814,80512,266752,80640,266880,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T582,219,ordinary_land
1440,2814,80640,266752,80768,266880,0/0/0/0,T582,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,219,ordinary_land
1439,2815,80512,266880,80640,267008,0/0/0/0,T582,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T582,219,ordinary_land
1440,2815,80640,266880,80768,267008,0/0/0/0,T582,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,219,ordinary_land
1441,2815,80768,266880,80896,267008,0/0/0/0,T582,D+,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,219,ordinary_land
1436,2816,80128,267008,80256,267136,0/0/0/0,T582,D++H,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,219,ordinary_land
1437,2816,80256,267008,80384,267136,0/0/0/0,T582,H,6,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,219,ordinary_land
1438,2816,80384,267008,80512,267136,0/0/0/0,T582,H,6,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T582,219,ordinary_land
1439,2816,80512,267008,80640,267136,0/0/0/0,T591,H,6,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T591,219,ordinary_land
1440,2816,80640,267008,80768,267136,0/0/0/0,T591,D++H,5,farHaradJungleMountains,no nearby map transition,4,,T591,219,ordinary_land
1441,2816,80768,267008,80896,267136,0/0/0/0,T591,D++H,4,farHaradJungleMountains,no nearby map transition,1,,T591,219,ordinary_land
1436,2817,80128,267136,80256,267264,0/0/0/0,T582,D++H,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,219,ordinary_land
1437,2817,80256,267136,80384,267264,0/0/0/0,T582,D++H,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,219,ordinary_land
1438,2817,80384,267136,80512,267264,0/0/0/0,T582,H,6,farHaradJungleMountains,no nearby map transition,9,,T582,219,ordinary_land
1439,2817,80512,267136,80640,267264,0/0/0/0,T591,H,6,farHaradJungleMountains,no nearby map transition,9,,T591,219,ordinary_land
1440,2817,80640,267136,80768,267264,0/0/0/0,T591,H,6,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,219,ordinary_land
1441,2817,80768,267136,80896,267264,0/0/0/0,T591,D++H,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,219,ordinary_land
1436,2818,80128,267264,80256,267392,0/0/0/0,T591,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,219,ordinary_land
1437,2818,80256,267264,80384,267392,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,219,ordinary_land
1438,2818,80384,267264,80512,267392,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T591,219,ordinary_land
1437,2819,80256,267392,80384,267520,0/0/0/0,T591,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,219,ordinary_land
1438,2819,80384,267392,80512,267520,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T591,219,ordinary_land
1439,2819,80512,267392,80640,267520,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",8,,T591,219,ordinary_land
1438,2820,80384,267520,80512,267648,0/0/0/0,T591,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,219,ordinary_land
1439,2820,80512,267520,80640,267648,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,219,ordinary_land
1440,2820,80640,267520,80768,267648,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T591,219,ordinary_land
1439,2821,80512,267648,80640,267776,0/0/0/0,T591,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,219,ordinary_land
1440,2821,80640,267648,80768,267776,0/0/0/0,T591,D+,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,219,ordinary_land
1518,2813,90624,266624,90752,266752,0/0/0/0,T584,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,220,ordinary_land
1517,2814,90496,266752,90624,266880,0/0/0/0,T584,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,220,ordinary_land
1518,2814,90624,266752,90752,266880,0/0/0/0,T584,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T584,220,ordinary_land
1519,2814,90752,266752,90880,266880,0/0/0/0,T584,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T584,220,ordinary_land
1518,2815,90624,266880,90752,267008,0/0/0/0,T584,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T584,220,ordinary_land
1519,2815,90752,266880,90880,267008,0/0/0/0,T584,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",8,,T584,220,ordinary_land
1520,2815,90880,266880,91008,267008,0/0/0/0,T584,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T584,220,ordinary_land
1519,2816,90752,267008,90880,267136,0/0/0/0,T584,D+,5,farHaradJungleMountains,no nearby map transition,9,,T584,220,ordinary_land
1520,2816,90880,267008,91008,267136,0/0/0/0,T584,D+,4,farHaradJungleMountains,no nearby map transition,4,,T584,220,ordinary_land
1521,2816,91008,267008,91136,267136,0/0/0/0,T584,D+,4,farHaradJungleMountains,no nearby map transition,1,,T584,220,ordinary_land
1520,2817,90880,267136,91008,267264,0/0/0/0,T588,D+,5,farHaradJungleMountains,no nearby map transition,4,,T588,220,ordinary_land
1521,2817,91008,267136,91136,267264,0/0/0/0,T588,D+,4,farHaradJungleMountains,no nearby map transition,1,,T588,220,ordinary_land
1521,2818,91008,267264,91136,267392,0/0/0/0,T588,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,220,ordinary_land
1532,2814,92416,266752,92544,266880,0/0/0/0,T584,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T584,221,ordinary_land
1415,2815,77440,266880,77568,267008,0/0/0/0,T582,D-,3,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,222,ordinary_land
1416,2815,77568,266880,77696,267008,0/0/0/0,T582,D-,4,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,222,ordinary_land
1417,2815,77696,266880,77824,267008,0/0/0/0,T582,D-,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,222,ordinary_land
1414,2816,77312,267008,77440,267136,0/0/0/0,T582,D-,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,222,ordinary_land
1415,2816,77440,267008,77568,267136,0/0/0/0,T582,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,222,ordinary_land
1416,2816,77568,267008,77696,267136,0/0/0/0,T582,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,222,ordinary_land
1413,2817,77184,267136,77312,267264,0/0/0/0,T582,D-,3,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T582,222,ordinary_land
1414,2817,77312,267136,77440,267264,0/0/0/0,T582,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T582,222,ordinary_land
1415,2817,77440,267136,77568,267264,0/0/0/0,T582,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",9,,T582,222,ordinary_land
1413,2818,77184,267264,77312,267392,0/0/0/0,T591,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,222,ordinary_land
1414,2818,77312,267264,77440,267392,0/0/0/0,T591,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T591,222,ordinary_land
1413,2819,77184,267392,77312,267520,0/0/0/0,T591,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,222,ordinary_land
1446,2815,81408,266880,81536,267008,0/0/0/0,T582,D-,5,farHaradJungleMountains,no nearby map transition,1,,T582,223,ordinary_land
1446,2816,81408,267008,81536,267136,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,223,ordinary_land
1465,2815,83840,266880,83968,267008,0/0/0/0,T588,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,224,ordinary_land
1508,2818,89344,267264,89472,267392,0/0/0/0,T584,D-,4,farHaradJungleMountains,no nearby map transition,1,,T584,225,ordinary_land
1509,2818,89472,267264,89600,267392,0/0/0/0,T584,D-,5,farHaradJungleMountains,no nearby map transition,4,,T584,225,ordinary_land
1508,2819,89344,267392,89472,267520,0/0/0/0,T588,D-,5,farHaradJungleMountains,no nearby map transition,1,,T588,225,ordinary_land
1554,2817,95232,267136,95360,267264,0/0/0/0,T583,V,7,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T583,226,ordinary_land
1554,2818,95232,267264,95360,267392,0/0/0/0,T583,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T583,226,ordinary_land
1554,2819,95232,267392,95360,267520,0/0/0/0,T583,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T583,226,ordinary_land
1554,2820,95232,267520,95360,267648,0/0/0/0,T583,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",4,,T583,226,ordinary_land
1554,2821,95232,267648,95360,267776,0/0/0/0,T583,V,7,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",5,,T583,226,ordinary_land
1555,2821,95360,267648,95488,267776,0/0/0/0,T583,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T583,226,ordinary_land
1556,2821,95488,267648,95616,267776,0/0/0/0,T583,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T583,226,ordinary_land
1554,2822,95232,267776,95360,267904,0/0/0/0,T583,D-+V,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T583,226,ordinary_land
1555,2822,95360,267776,95488,267904,0/0/0/0,T583,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T583,226,ordinary_land
1553,2823,95104,267904,95232,268032,0/0/0/0,T588,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T588,226,ordinary_land
1554,2823,95232,267904,95360,268032,0/0/0/0,T583,D-+V,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,T583|T588,T583,226,ordinary_land
1552,2824,94976,268032,95104,268160,0/0/0/0,T588,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T588,226,ordinary_land
1553,2824,95104,268032,95232,268160,0/0/0/0,T588,D-,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,226,ordinary_land
1552,2825,94976,268160,95104,268288,0/0/0/0,T588,D-,5,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T588,226,ordinary_land
1450,2820,81920,267520,82048,267648,0/0/0/0,T591,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,227,ordinary_land
1453,2832,82304,269056,82432,269184,0/0/0/0,T591,H,2,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,230,ordinary_land
1454,2832,82432,269056,82560,269184,0/0/0/0,T591,D++D-+H,1,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,T588|T591,T591,230,ordinary_land
1453,2833,82304,269184,82432,269312,0/0/0/0,T591,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,230,ordinary_land
1452,2834,82176,269312,82304,269440,0/0/0/0,T591,D-,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,232,ordinary_land
1451,2835,82048,269440,82176,269568,0/0/0/0,T591,D-,4,farHaradJungle,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T591,233,ordinary_land
1289,3048,61312,296704,61440,296832,0/0/0/0,T598,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T598,234,ordinary_land
1290,3048,61440,296704,61568,296832,0/0/0/0,T598,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T598,234,ordinary_land
1290,3049,61440,296832,61568,296960,0/0/0/0,T598,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T598,234,ordinary_land
1291,3049,61568,296832,61696,296960,0/0/0/0,T598,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T598,234,ordinary_land
1291,3050,61568,296960,61696,297088,0/0/0/0,T598,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T598,234,ordinary_land
1292,3050,61696,296960,61824,297088,0/0/0/0,T598,D+,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T598,234,ordinary_land
1292,3051,61696,297088,61824,297216,0/0/0/0,T598,D+,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",2,,T598,234,ordinary_land
1293,3051,61824,297088,61952,297216,0/0/0/0,T598,D++V,4,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T598,234,ordinary_land
1293,3052,61824,297216,61952,297344,0/0/0/0,T596,D++V,5,farHaradJungleMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary",1,,T596,234,ordinary_land
