mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_rgba,from_tile,to_tile,source,source_record,biome,rationale
877,517,8576,-27264,8704,-27136,0/0/37/255,0/0/46/255,T037,T046,v2_boundary_correction,S0022,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
593,518,-27776,-27136,-27648,-27008,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,9,blueMountains,no nearby map transition
811,518,128,-27136,256,-27008,0/0/43/255,0/0/34/255,T043,T034,v2_boundary_correction,S0026,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
874,518,8192,-27136,8320,-27008,0/0/46/255,0/0/37/255,T046,T037,v2_boundary_correction,S0027,tundra,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
750,519,-7680,-27008,-7552,-26880,0/0/43/255,0/0/34/255,T043,T034,v2_boundary_correction,S0028,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
751,519,-7552,-27008,-7424,-26880,0/0/43/255,0/0/34/255,T043,T034,v2_boundary_correction,S0028,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
752,519,-7424,-27008,-7296,-26880,0/0/43/255,0/0/34/255,T043,T034,v2_boundary_correction,S0028,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
768,519,-5376,-27008,-5248,-26880,0/0/43/255,0/0/34/255,T043,T034,v2_boundary_correction,S0029,forodwaith,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
585,522,-28800,-26624,-28672,-26496,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,11,blueMountains,no nearby map transition
586,522,-28672,-26624,-28544,-26496,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,11,blueMountains,no nearby map transition
585,523,-28800,-26496,-28672,-26368,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,11,blueMountains,no nearby map transition
586,523,-28672,-26496,-28544,-26368,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,11,blueMountains,no nearby map transition
600,536,-26880,-24832,-26752,-24704,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
599,537,-27008,-24704,-26880,-24576,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
600,537,-26880,-24704,-26752,-24576,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
601,537,-26752,-24704,-26624,-24576,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
598,538,-27136,-24576,-27008,-24448,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
599,538,-27008,-24576,-26880,-24448,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
600,538,-26880,-24576,-26752,-24448,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
2735,538,246400,-24576,246528,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0030,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2736,538,246528,-24576,246656,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0030,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2737,538,246656,-24576,246784,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0030,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2750,538,248320,-24576,248448,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2751,538,248448,-24576,248576,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2752,538,248576,-24576,248704,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2753,538,248704,-24576,248832,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2754,538,248832,-24576,248960,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2755,538,248960,-24576,249088,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2756,538,249088,-24576,249216,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2757,538,249216,-24576,249344,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2758,538,249344,-24576,249472,-24448,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0031,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
597,539,-27264,-24448,-27136,-24320,0/0/0/0,0/0/76/255,GAP,T076,geography_gap_fill,13,blueMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
598,539,-27136,-24448,-27008,-24320,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
599,539,-27008,-24448,-26880,-24320,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
792,539,-2304,-24448,-2176,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
793,539,-2176,-24448,-2048,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
794,539,-2048,-24448,-1920,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
795,539,-1920,-24448,-1792,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
796,539,-1792,-24448,-1664,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
797,539,-1664,-24448,-1536,-24320,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0032,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2761,539,249728,-24448,249856,-24320,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0033,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
596,540,-27392,-24320,-27264,-24192,0/0/0/0,0/0/76/255,GAP,T076,geography_gap_fill,13,blueMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
597,540,-27264,-24320,-27136,-24192,0/0/0/0,0/0/76/255,GAP,T076,geography_gap_fill,13,blueMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
598,540,-27136,-24320,-27008,-24192,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,13,blueMountains,no nearby map transition
799,540,-1408,-24320,-1280,-24192,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0034,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
800,540,-1280,-24320,-1152,-24192,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0034,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
801,540,-1152,-24320,-1024,-24192,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0034,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
802,540,-1024,-24320,-896,-24192,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0034,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
803,540,-896,-24320,-768,-24192,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0034,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2764,540,250112,-24320,250240,-24192,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0035,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
819,541,1152,-24192,1280,-24064,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0036,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
820,541,1280,-24192,1408,-24064,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0036,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
821,541,1408,-24192,1536,-24064,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0036,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
822,541,1536,-24192,1664,-24064,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0036,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
823,541,1664,-24192,1792,-24064,0/0/43/255,0/0/52/255,T043,T052,v2_boundary_correction,S0036,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2729,542,245632,-24064,245760,-23936,0/0/105/255,0/0/44/255,T105,T044,v2_boundary_correction,S0037,taiga,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
983,544,22144,-23808,22272,-23680,0/0/40/255,0/0/51/255,T040,T051,v2_boundary_correction,S0038,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2728,545,245504,-23680,245632,-23552,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0039,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2727,546,245376,-23552,245504,-23424,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0039,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
598,547,-27136,-23424,-27008,-23296,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,14,blueMountains,"transition demonstrably crosses existing tile interiors, not the tile boundary"
987,547,22656,-23424,22784,-23296,0/0/40/255,0/0/51/255,T040,T051,v2_boundary_correction,S0040,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
988,547,22784,-23424,22912,-23296,0/0/40/255,0/0/51/255,T040,T051,v2_boundary_correction,S0040,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2778,549,251904,-23168,252032,-23040,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0041,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
992,550,23296,-23040,23424,-22912,0/0/40/255,0/0/51/255,T040,T051,v2_boundary_correction,S0042,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2784,550,252672,-23040,252800,-22912,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0043,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
602,551,-26624,-22912,-26496,-22784,0/0/0/0,0/0/42/255,GAP,T042,geography_gap_fill,15,blueMountains,no nearby map transition
994,551,23552,-22912,23680,-22784,0/0/40/255,0/0/51/255,T040,T051,v2_boundary_correction,S0044,eriador,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2789,553,253312,-22656,253440,-22528,0/0/105/255,0/0/44/255,T105,T044,v2_boundary_correction,S0045,taiga,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2795,554,254080,-22528,254208,-22400,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0046,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2796,554,254208,-22528,254336,-22400,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0046,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2797,554,254336,-22528,254464,-22400,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0046,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2798,554,254464,-22528,254592,-22400,0/0/44/255,0/0/105/255,T044,T105,v2_boundary_correction,S0046,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
