mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,biome,distance_squared,equal_nearest,tie,original_neighbor_ids,geometry,width_cells,rationale
667,453,-18304,-35456,-18176,-35328,0/0/0/0,T033,tundra,1,T033,False,T030|T033,D-,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
661,479,-19072,-32128,-18944,-32000,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
662,479,-18944,-32128,-18816,-32000,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
663,479,-18816,-32128,-18688,-32000,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,6,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
664,479,-18688,-32128,-18560,-32000,0/0/0/0,T033,blueMountains,5,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
665,479,-18560,-32128,-18432,-32000,0/0/0/0,T033,blueMountains,8,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
666,479,-18432,-32128,-18304,-32000,0/0/0/0,T033,blueMountains,10,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
707,479,-13184,-32128,-13056,-32000,0/0/0/0,T036,tundra,1,T036,False,T030|T036,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
708,479,-13056,-32128,-12928,-32000,0/0/0/0,T030,forodwaith,1,T030,False,T030|T036,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
870,479,7680,-32128,7808,-32000,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
871,479,7808,-32128,7936,-32000,0/0/0/0,T037,forodwaith,1,T034|T037,True,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
872,479,7936,-32128,8064,-32000,0/0/0/0,T037,forodwaith,1,T034|T037,True,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
873,479,8064,-32128,8192,-32000,0/0/0/0,T037,forodwaith,1,T034|T037,True,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
874,479,8192,-32128,8320,-32000,0/0/0/0,T037,forodwaith,1,T037,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
875,479,8320,-32128,8448,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
876,479,8448,-32128,8576,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
877,479,8576,-32128,8704,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
924,479,14592,-32128,14720,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
925,479,14720,-32128,14848,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
926,479,14848,-32128,14976,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
927,479,14976,-32128,15104,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
928,479,15104,-32128,15232,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
929,479,15232,-32128,15360,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
930,479,15360,-32128,15488,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
931,479,15488,-32128,15616,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
932,479,15616,-32128,15744,-32000,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
933,479,15744,-32128,15872,-32000,0/0/0/0,T037,forodwaith,1,T037,False,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
934,479,15872,-32128,16000,-32000,0/0/0/0,T034,forodwaith,1,T034|T037,True,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
935,479,16000,-32128,16128,-32000,0/0/0/0,T034,forodwaith,1,T034|T037,True,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
936,479,16128,-32128,16256,-32000,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
655,480,-19840,-32000,-19712,-31872,0/0/0/0,T033,blueMountainsFoothills,1,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
656,480,-19712,-32000,-19584,-31872,0/0/0/0,T033,blueMountains,1,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
657,480,-19584,-32000,-19456,-31872,0/0/0/0,T033,blueMountains,1,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
658,480,-19456,-32000,-19328,-31872,0/0/0/0,T033,blueMountains,2,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
659,480,-19328,-32000,-19200,-31872,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
660,480,-19200,-32000,-19072,-31872,0/0/0/0,T033,blueMountains,5,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
661,480,-19072,-32000,-18944,-31872,0/0/0/0,T033,blueMountains,8,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
662,480,-18944,-32000,-18816,-31872,0/0/0/0,T033,blueMountains,9,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
663,480,-18816,-32000,-18688,-31872,0/0/0/0,T033,blueMountains,9,T033,False,T033|T035,V,6,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
664,480,-18688,-32000,-18560,-31872,0/0/0/0,T033,blueMountains,10,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
665,480,-18560,-32000,-18432,-31872,0/0/0/0,T033,blueMountains,13,T033,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
666,480,-18432,-32000,-18304,-31872,0/0/0/0,T035,blueMountains,16,T035,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
708,480,-13056,-32000,-12928,-31872,0/0/0/0,T036,forodwaith,1,T030|T036,True,T030|T036,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
859,480,6272,-32000,6400,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
860,480,6400,-32000,6528,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
861,480,6528,-32000,6656,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
862,480,6656,-32000,6784,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
863,480,6784,-32000,6912,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
864,480,6912,-32000,7040,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
865,480,7040,-32000,7168,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
866,480,7168,-32000,7296,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
867,480,7296,-32000,7424,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
868,480,7424,-32000,7552,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
869,480,7552,-32000,7680,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
870,480,7680,-32000,7808,-31872,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
936,480,16128,-32000,16256,-31872,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
937,480,16256,-32000,16384,-31872,0/0/0/0,T034,forodwaith,1,T034|T037,True,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
938,480,16384,-32000,16512,-31872,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
655,481,-19840,-31872,-19712,-31744,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
656,481,-19712,-31872,-19584,-31744,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
657,481,-19584,-31872,-19456,-31744,0/0/0/0,T033,blueMountains,4,T033,False,T033|T035,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
658,481,-19456,-31872,-19328,-31744,0/0/0/0,T033,blueMountains,5,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
659,481,-19328,-31872,-19200,-31744,0/0/0/0,T033,blueMountains,8,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
660,481,-19200,-31872,-19072,-31744,0/0/0/0,T033,blueMountains,10,T033,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
661,481,-19072,-31872,-18944,-31744,0/0/0/0,T035,blueMountains,13,T033|T035,True,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
662,481,-18944,-31872,-18816,-31744,0/0/0/0,T035,blueMountains,10,T035,False,T033|T035,D+V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
663,481,-18816,-31872,-18688,-31744,0/0/0/0,T035,blueMountains,9,T035,False,T033|T035,V,6,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
664,481,-18688,-31872,-18560,-31744,0/0/0/0,T035,blueMountains,9,T035,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
665,481,-18560,-31872,-18432,-31744,0/0/0/0,T035,blueMountains,9,T035,False,T033|T035,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
666,481,-18432,-31872,-18304,-31744,0/0/0/0,T035,blueMountains,9,T035,False,T033|T035|T036,V,8,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
708,481,-13056,-31872,-12928,-31744,0/0/0/0,T036,tundra,1,T036,False,T030|T036,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
709,481,-12928,-31872,-12800,-31744,0/0/0/0,T030,forodwaith,1,T030,False,T030|T036,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
857,481,6016,-31872,6144,-31744,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
858,481,6144,-31872,6272,-31744,0/0/0/0,T037,forodwaith,1,T034|T037,True,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
859,481,6272,-31872,6400,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
860,481,6400,-31872,6528,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
861,481,6528,-31872,6656,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
862,481,6656,-31872,6784,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
863,481,6784,-31872,6912,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
864,481,6912,-31872,7040,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
865,481,7040,-31872,7168,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
866,481,7168,-31872,7296,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
867,481,7296,-31872,7424,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
868,481,7424,-31872,7552,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
869,481,7552,-31872,7680,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-V,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
938,481,16384,-31872,16512,-31744,0/0/0/0,T037,tundra,1,T037,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
939,481,16512,-31872,16640,-31744,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
955,481,18560,-31872,18688,-31744,0/0/0/0,T034,forodwaith,1,T034,False,T034|T037|T040,D+,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
